Time,I_S2F,S2F,Price
2019-12-28,3516.59308,11013.3403,7321.5
2019-12-29,3517.56211,11017.2958,7397.5
2019-12-30,3518.52365,11021.5332,7261.8
2019-12-31,3519.48503,11025.2355,7196.4
2020-01-01,3520.43677,11029.6794,7199.8
2020-01-02,3521.40092,11033.2814,6967
2020-01-03,3522.35876,11037.5998,7343.1
2020-01-04,3523.33821,11041.8938,7376.8
2020-01-05,3524.30161,11046.0611,7372.5
2020-01-06,3525.2665,11049.5134,7759.1
2020-01-07,3526.22553,11054.0154,8155.7
2020-01-08,3527.16855,11057.6485,8059.6
2020-01-09,3528.10279,11061.6665,7842.4
2020-01-10,3529.04685,11065.4806,8187.1
2020-01-11,3529.99915,11069.6542,8024.1
2020-01-12,3530.9526,11073.5215,8187.6
2020-01-13,3531.90746,11077.1848,8111.4
2020-01-14,3532.81587,11080.9002,8829.2
2020-01-15,3533.71988,11084.7703,8818.3
2020-01-16,3534.63691,11088.8464,8726.9
2020-01-17,3535.55855,11092.9236,8913.1
2020-01-18,3536.48651,11096.3092,8916.3
2020-01-19,3537.38278,11100.1574,8706.2
2020-01-20,3538.29379,11104.0579,8641.9
2020-01-21,3539.20209,11107.9849,8732.6
2020-01-22,3540.15151,11111.99,8678.5
2020-01-23,3541.07933,11116.0732,8405.1
2020-01-24,3542.03279,11119.9776,8439.9
2020-01-25,3542.99242,11124.1913,8341.6
2020-01-26,3543.96447,11127.8663,8607.8
2020-01-27,3544.92929,11131.1823,8866.6
2020-01-28,3545.88627,11134.8333,9377.3
2020-01-29,3546.81743,11138.9481,9298.9
2020-01-30,3547.73756,11142.961,9507.3
2020-01-31,3548.65567,11146.6661,9349.1
2020-02-01,3549.58947,11150.5523,9381.6
2020-02-02,3550.58157,11154.2335,9334.9
2020-02-03,3551.54629,11158.0443,9296.6
2020-02-04,3552.52099,11161.4439,9193.9
2020-02-05,3553.48905,11165.5398,9611.8
2020-02-06,3554.46149,11169.0183,9772
2020-02-07,3555.36308,11172.6006,9818.6
2020-02-08,3556.23359,11176.1838,9895.5
2020-02-09,3557.08443,11180.1288,10151.5
2020-02-10,3557.94049,11183.2752,9854.1
2020-02-11,3558.85932,11187.0929,10229.5
2020-02-12,3559.76467,11190.7567,10317.7
2020-02-13,3560.68654,11194.3956,10235.1
2020-02-14,3561.61813,11197.8804,10333
2020-02-15,3562.55536,11201.5467,9907.7
2020-02-16,3563.48345,11205.2139,9932.3
2020-02-17,3564.42421,11209.2694,9701.4
2020-02-18,3565.35881,11213.1451,10158.4
2020-02-19,3566.29746,11216.7891,9609.4
2020-02-20,3567.27722,11220.0461,9602.4
2020-02-21,3568.2763,11224.0278,9684.5
2020-02-22,3569.30806,11227.8553,9655.7
2020-02-23,3570.34288,11231.5285,9942.7
2020-02-24,3571.38255,11235.1767,9662.7
2020-02-25,3572.44108,11238.9033,9317.2
2020-02-26,3573.53794,11242.4238,8800.3
2020-02-27,3574.69576,11246.2298,8818.6
2020-02-28,3575.86579,11250.3216,8697.5
2020-02-29,3577.02386,11253.9223,8543.7
2020-03-01,3578.21924,11258.5084,8540
2020-03-02,3579.42476,11262.3701,8904.8
2020-03-03,3580.70275,11266.3365,8761.4
2020-03-04,3582.01485,11270.6668,8757.9
2020-03-05,3583.34422,11274.8946,9060.3
2020-03-06,3584.70405,11278.916,9134.8
2020-03-07,3586.04246,11282.9902,8887.8
2020-03-08,3587.34691,11287.0914,8034.1
2020-03-09,3588.61851,11290.986,7933
2020-03-10,3589.89054,11294.4139,7891.2
2020-03-11,3591.14936,11297.5049,7935.1
2020-03-12,3592.33846,11301.428,4826
2020-03-13,3593.44861,11304.6763,5584.3
2020-03-14,3594.60504,11308.0032,5182.7
2020-03-15,3595.76577,11311.0968,5366.3
2020-03-16,3596.95514,11314.191,5030
2020-03-17,3598.14898,11317.3898,5261.1
2020-03-18,3599.39918,11319.991,5361.4
2020-03-19,3600.68846,11322.7747,6172
2020-03-20,3601.97427,11325.6109,6205.3
2020-03-21,3603.28505,11328.838,6186.2
2020-03-22,3604.59242,11332.1439,5822.1
2020-03-23,3605.90657,11335.0599,6468.9
2020-03-24,3607.22477,11338.4973,6744.6
2020-03-25,3608.55432,11340.8934,6678.9
2020-03-26,3609.87342,11345.0615,6725.1
2020-03-27,3611.21887,11349.1004,6373.4
2020-03-28,3612.5903,11352.619,6233.7
2020-03-29,3613.97289,11356.5555,5890.4
2020-03-30,3615.34281,11360.3886,6391
2020-03-31,3616.73728,11364.5356,6412.5
2020-04-01,3618.13888,11368.5272,6638.5
2020-04-02,3619.54826,11372.5198,6800.5
2020-04-03,3620.96991,11375.9651,6735.9
2020-04-04,3622.39262,11380.0639,6857.4
2020-04-05,3623.81309,11384.6339,6772.7
2020-04-06,3625.20025,11387.9773,7332.3
2020-04-07,3626.55517,11392.3666,7185.2
2020-04-08,3627.92622,11396.1298,7361.2
2020-04-09,3629.30765,11400.1553,7289
2020-04-10,3630.67735,11404.4172,6863.1
2020-04-11,3632.032,11408.5755,6867.8
2020-04-12,3633.38737,11412.5779,6917.6
2020-04-13,3634.76694,11417.0524,6841.3
2020-04-14,3636.16748,11421.4496,6850.9
2020-04-15,3637.57924,11425.8741,6629.1
2020-04-16,3638.96027,11429.907,7085.6
2020-04-17,3640.36391,11433.2335,7035.8
2020-04-18,3641.78481,11437.373,7230.8
2020-04-19,3643.22814,11441.3564,7122.9
2020-04-20,3644.68276,11445.5766,6833.5
2020-04-21,3646.14824,11449.4832,6842.5
2020-04-22,3647.64138,11452.9187,7112.9
2020-04-23,3649.14626,11456.6435,7488.5
2020-04-24,3650.68399,11460.4216,7503.8
2020-04-25,3652.23176,11463.9906,7540.4
2020-04-26,3653.7743,11467.5866,7678.9
2020-04-27,3655.33362,11471.2885,7766
2020-04-28,3656.91429,11475.3326,7746.9
2020-04-29,3658.51149,11479.1413,8770.9
2020-04-30,3660.10722,11482.6881,8629
2020-05-01,3661.71434,11486.3934,8821.6
2020-05-02,3663.29368,11490.2836,8966.3
2020-05-03,3664.86966,11494.7005,8885.5
2020-05-04,3666.46068,11498.8556,8874.7
2020-05-05,3668.05592,11503.0118,9001
2020-05-06,3669.67079,11507.0638,9151.4
2020-05-07,3671.25906,11510.9325,9979.8
2020-05-08,3672.79834,11514.5389,9806.2
2020-05-09,3674.38051,11518.1197,9554.6
2020-05-10,3675.99563,11522.5969,8738.8
2020-05-11,3705.19018,118346.413,8579.8
2020-05-12,3734.63167,118366.16,8813.8
2020-05-13,3764.28162,118382.258,9298.7
2020-05-14,3794.09563,118397.681,9778.4
2020-05-15,3824.10081,118414.593,9318
2020-05-16,3854.298,118431.643,9379.5
2020-05-17,3884.67602,118445.446,9677.7
2020-05-18,3915.21978,118462.769,9730.7
2020-05-19,3945.98569,118478.335,9773.3
2020-05-20,3976.89776,118493.902,9512.3
2020-05-21,4007.98512,118511.636,9059
2020-05-22,4039.1899,118526.664,9169.7
2020-05-23,4070.56747,118542.777,9177
2020-05-24,4102.0978,118558.486,8728.2
2020-05-25,4133.83661,118575.414,8898.2
2020-05-26,4165.77704,118592.209,8842.5
2020-05-27,4197.89875,118610.902,9199.1
2020-05-28,4230.24904,118628.649,9572.2
2020-05-29,4262.79986,118645.856,9424.8
2020-05-30,4295.53313,118666.994,9692.5
2020-05-31,4328.43339,118687.321,9454.8
2020-06-01,4361.50504,118705.483,10189.3
2020-06-02,4394.67735,118722.968,9527.6
2020-06-03,4428.06686,118741.811,9667.2
2020-06-04,4461.68238,118762.283,9794.4
2020-06-05,4495.49997,118786.555,9631.2
2020-06-06,4529.50738,118813.136,9669.6
2020-06-07,4563.69196,118834.702,9742.6
2020-06-08,4597.97451,118856.677,9777.9
2020-06-09,4632.48992,118878.385,9768.8
2020-06-10,4667.15129,118900.637,9878.8
2020-06-11,4702.00531,118925.743,9283.2
2020-06-12,4737.0892,118947.866,9466.6
2020-06-13,4772.35162,118969.314,9471.3
2020-06-14,4807.80832,118992.393,9345.3
2020-06-15,4843.42721,119011.13,9425.4
2020-06-16,4879.21738,119031.499,9523.5
2020-06-17,4915.2206,119050.241,9464.6
2020-06-18,4951.41759,119066.947,9388.1
2020-06-19,4987.83858,119086.372,9314
2020-06-20,5024.39467,119104.984,9358.8
2020-06-21,5061.13859,119124.821,9296.4
2020-06-22,5098.12182,119144.252,9683.7
2020-06-23,5135.3715,119165.724,9624.6
2020-06-24,5172.84349,119184.617,9302
2020-06-25,5210.50773,119203.783,9247.5
2020-06-26,5248.34134,119226.078,9160
2020-06-27,5286.38298,119244.842,9008.3
2020-06-28,5324.61294,119265.239,9124
2020-06-29,5363.0379,119284.958,9185.4
2020-06-30,5401.65623,119304.952,9135.4
2020-07-01,5440.46411,119326.989,9229.9
2020-07-02,5479.44451,119349.3,9085.1
2020-07-03,5518.60114,119371.479,9067.1
2020-07-04,5557.92241,119392.844,9134.4
2020-07-05,5597.37773,119415.028,9081
2020-07-06,5637.06982,119435.99,9339
2020-07-07,5676.97069,119457.908,9256
2020-07-08,5717.01434,119478.467,9429.9
2020-07-09,5757.29956,119500.798,9235.7
2020-07-10,5797.76236,119522.724,9285.1
2020-07-11,5838.40823,119543.972,9233.3
2020-07-12,5879.2385,119564.677,9300.8
2020-07-13,5920.2418,119584.704,9243.6
2020-07-14,5961.41364,119604.324,9253.4
2020-07-15,6002.8336,119623.129,9198.7
2020-07-16,6044.448,119641.664,9135.3
2020-07-17,6086.23616,119657.747,9155.8
2020-07-18,6128.2398,119675.467,9170.2
2020-07-19,6170.45866,119693.326,9208
2020-07-20,6212.85631,119712.549,9162.4
2020-07-21,6255.52988,119729.593,9387.3
2020-07-22,6298.25902,119749.231,9513.7
2020-07-23,6341.08861,119767.779,9599.6
2020-07-24,6384.15013,119789.739,9546.4
2020-07-25,6427.42078,119809.11,9704.1
2020-07-26,6470.87018,119830.666,9932.5
2020-07-27,6514.43753,119850.997,11022.8
2020-07-28,6558.15896,119870.785,10908.5
2020-07-29,6602.15568,119890.984,11105.9
2020-07-30,6646.37491,119909.411,11096.2
2020-07-31,6690.76569,119930.298,11333.4
2020-08-01,6735.374,119949.002,11803.1
2020-08-02,6780.11585,119968.255,11066.8
2020-08-03,6825.05011,119990.377,11224.4
2020-08-04,6870.1738,120010.181,11184.7
2020-08-05,6915.50393,120027.801,11735.1
2020-08-06,6961.08499,120049.112,11757.1
2020-08-07,7006.9603,120069.879,11592
2020-08-08,7053.09327,120089.282,11764.3
2020-08-09,7099.47166,120110.6,11681.2
2020-08-10,7146.10942,120129.324,11889.2
2020-08-11,7192.94948,120150.374,11390.4
2020-08-12,7239.94994,120171.837,11557.2
2020-08-13,7287.12597,120191.935,11770.9
2020-08-14,7334.57815,120214.771,11750.8
2020-08-15,7382.2671,120236.105,11845.3
2020-08-16,7430.19172,120256.894,11899
2020-08-17,7478.28681,120273.993,12282.6
2020-08-18,7526.6514,120293.145,11947.6
2020-08-19,7575.30324,120312.026,11750.2
2020-08-20,7624.17265,120332.004,11856.9
2020-08-21,7673.23084,120353.216,11529.2
2020-08-22,7722.54371,120371.83,11661.3
2020-08-23,7772.10301,120393.32,11641.6
2020-08-24,7821.84816,120413.718,11753.5
2020-08-25,7871.82135,120431.243,11324.8
2020-08-26,7922.08266,120450.687,11462.3
2020-08-27,7972.59533,120468.353,11327.4
2020-08-28,8023.34888,120490.677,11527.4
2020-08-29,8074.33985,120510.676,11468.1
2020-08-30,8125.48137,120528.074,11702
2020-08-31,8177.12586,120548.625,11644.2
2020-09-01,8228.91274,120569.726,11914.9
2020-09-02,8280.93149,120589.46,11413.3
2020-09-03,8333.13612,120607.14,10168.8
2020-09-04,8385.51057,120625.644,10472.5
2020-09-05,8438.10026,120644.973,10092.2
2020-09-06,8490.97532,120665.538,10296.4
2020-09-07,8544.04866,120689.534,10376.9
2020-09-08,8597.3462,120710.79,10126.6
2020-09-09,8650.94183,120731.225,10224.6
2020-09-10,8704.79668,120752.898,10339.7
2020-09-11,8758.65675,120771.83,10390.2
2020-09-12,8812.72856,120795.154,10441.9
2020-09-13,8867.00852,120817.384,10326
2020-09-14,8921.51103,120841.538,10675.3
2020-09-15,8976.32616,120862.95,10785.3
2020-09-16,9031.45144,120884.227,10949.5
2020-09-17,9086.83519,120908.665,10941.3
2020-09-18,9142.48645,120931.322,10933
2020-09-19,9198.35186,120951.784,11081.8
2020-09-20,9254.37949,120971.287,10921.5
2020-09-21,9310.58759,120991.204,10416.8
2020-09-22,9367.09667,121008.925,10531.5
2020-09-23,9423.89726,121028.435,10237.3
2020-09-24,9481.08967,121047.259,10739.4
2020-09-25,9538.50546,121070.483,10688.8
2020-09-26,9596.2154,121091.099,10727.9
2020-09-27,9654.19229,121111.993,10776.2
2020-09-28,9712.48947,121129.589,10693.2
2020-09-29,9771.01982,121149.112,10840.9
2020-09-30,9829.81525,121170.562,10776.1
2020-10-01,9888.89304,121187.615,10620.5
2020-10-02,9948.42749,121206.319,10572.3
2020-10-03,10008.2886,121227.089,10544.2
2020-10-04,10068.3669,121248.824,10672.9
2020-10-05,10128.7413,121268.085,10789.5
2020-10-06,10189.4738,121285.973,10602.6
2020-10-07,10250.6027,121306.752,10670.9
2020-10-08,10311.8968,121329.048,10924.1
2020-10-09,10373.5106,121348.593,11054.2
2020-10-10,10435.3245,121368.279,11298.4
2020-10-11,10497.3981,121387.553,11371
2020-10-12,10559.7255,121408.07,11533.9
2020-10-13,10622.4087,121430.929,11423.8
2020-10-14,10685.4802,121451.451,11420.4
2020-10-15,10748.8896,121472.25,11503
2020-10-16,10812.8107,121493.603,11322
2020-10-17,10877.2249,121515.234,11362.1
2020-10-18,10941.8628,121531.769,11506.9
2020-10-19,11006.7413,121548.994,11753.4
2020-10-20,11071.8931,121568.703,11913.5
2020-10-21,11137.3587,121586.759,12808.7
2020-10-22,11203.1645,121605.644,12974.6
2020-10-23,11269.3088,121623.705,12934.1
2020-10-24,11335.791,121644.663,13117.2
2020-10-25,11402.4765,121660.796,13032.2
2020-10-26,11469.5585,121675.966,13061.6
2020-10-27,11536.9497,121689.62,13657.8
2020-10-28,11604.7298,121703.413,13278.9
2020-10-29,11672.7765,121718.311,13457.2
2020-10-30,11741.1456,121733.624,13559.9
2020-10-31,11809.7072,121749.214,13797.3
2020-11-01,11878.492,121766.461,13759.4
2020-11-02,11947.6406,121779.57,13561.4
2020-11-03,12017.1845,121798.891,14019.9
2020-11-04,12087.1068,121820.836,14145.6
2020-11-05,12157.2044,121841.127,15587.1
2020-11-06,12227.5594,121862.249,15577.9
2020-11-07,12298.1528,121882.408,14828.4
2020-11-08,12369.0673,121901.463,15483.7
2020-11-09,12440.3767,121927.013,15327.2
2020-11-10,12512.0764,121947.316,15303.6
2020-11-11,12584.1587,121967.623,15695.8
2020-11-12,12656.3858,121989.727,16294.7
2020-11-13,12728.8813,122008.933,16324.2
2020-11-14,12801.7251,122028.556,16071
2020-11-15,12874.9054,122049.286,15953
2020-11-16,12948.4967,122071.401,16715.8
2020-11-17,13022.3333,122093.104,17662.3
2020-11-18,13096.2641,122116.469,17774.6
2020-11-19,13170.5213,122135.412,17803.5
2020-11-20,13245.0506,122158.645,18675.2
2020-11-21,13319.8547,122182.019,18687.2
2020-11-22,13394.8541,122206.087,18412.9
2020-11-23,13470.1965,122226.424,18379.6
2020-11-24,13545.7665,122245.241,19152.6
2020-11-25,13621.6797,122266.689,18723
2020-11-26,13697.6856,122287.448,17162
2020-11-27,13774.0039,122308.763,17127.1
2020-11-28,13850.6623,122330.08,17730.7
2020-11-29,13927.6248,122350.846,18185.5
2020-11-30,14004.8569,122366.492,19698.1
2020-12-01,14082.4134,122387.54,18770.7
2020-12-02,14160.2795,122405.681,19218.8
2020-12-03,14238.467,122427.426,19433.3
2020-12-04,14317.2009,122447.373,18658.1
2020-12-05,14396.2165,122467.322,19146.5
2020-12-06,14475.551,122486.165,19379.9
2020-12-07,14555.1833,122506.95,19170.7
2020-12-08,14635.218,122526.906,18326.6
2020-12-09,14715.657,122546.171,18546
2020-12-10,14796.4779,122564.191,18247.2
2020-12-11,14877.6091,122583.321,18023.6
2020-12-12,14959.1603,122601.622,18808.9
2020-12-13,15040.9075,122623.253,19176.8
2020-12-14,15122.9355,122643.36,19273.8
2020-12-15,15205.281,122662.777,19434.9
2020-12-16,15287.9985,122682.612,21352.2
2020-12-17,15370.8148,122700.507,22825.4
2020-12-18,15453.8677,122722.289,23127.9
2020-12-19,15537.2947,122744.212,23844
2020-12-20,15621.0201,122765.166,23474.9
2020-12-21,15705.1731,122784.042,22728.5
2020-12-22,15789.9065,122803.89,23823.2
2020-12-23,15875.3608,122825.268,23257.9
2020-12-24,15961.017,122842.761,23736.5
2020-12-25,16046.9411,122862.756,24689.6
2020-12-26,16133.1329,122881.78,26454.4
2020-12-27,16219.7056,122902.334,26261.3
2020-12-28,16307.0501,122924.558,27057.8
2020-12-29,16394.8636,122945.673,27376
2020-12-30,16483.0771,122969.569,28868.7
2020-12-31,16571.8924,122992.635,28949.4
2021-01-01,16661.0796,123013.341,29359.9
2021-01-02,16750.6242,123034.328,32193.3
2021-01-03,16840.3313,123056.291,32958.9
2021-01-04,16930.2815,123080.341,32022.6
2021-01-05,17020.5745,123102.17,33991.5
2021-01-06,17111.2624,123126.783,36793.2
2021-01-07,17202.1381,123150.148,39460.2
2021-01-08,17293.1932,123170.734,40599.3
2021-01-09,17384.5776,123190.07,40151.9
2021-01-10,17476.2167,123212.191,38192.2
2021-01-11,17568.0581,123233.619,35544.3
2021-01-12,17660.4666,123254.214,34076.1
2021-01-13,17753.5217,123275.369,37382.2
2021-01-14,17847.005,123295.83,39175.7
2021-01-15,17941.0818,123317.408,36845.8
2021-01-16,18035.4574,123337.874,36019.5
2021-01-17,18130.0979,123356.393,35839.6
2021-01-18,18225.1619,123376.585,36613.2
2021-01-19,18320.793,123397.337,36002.9
2021-01-20,18416.9336,123416.977,35476.3
2021-01-21,18513.455,123434.947,30842.1
2021-01-22,18610.4881,123454.591,33000.5
2021-01-23,18707.8878,123476.327,32088.9
2021-01-24,18805.6147,123495.697,32241.3
2021-01-25,18903.6739,123515.208,32252.3
2021-01-26,19002.2083,123537.649,32502.1
2021-01-27,19101.6763,123557.444,30404
2021-01-28,19201.3733,123577.659,33374.8
2021-01-29,19300.4116,123598.853,34301.8
2021-01-30,19399.9037,123617.818,34283.1
2021-01-31,19499.9774,123637.901,33108.1
2021-02-01,19600.4814,123654.499,33515.7
2021-02-02,19701.402,123675.841,35485.2
2021-02-03,19802.8331,123696.768,37646.8
2021-02-04,19904.572,123719.092,36982.1
2021-02-05,20006.9968,123742.675,38297.6
2021-02-06,20109.7277,123764.866,39256.6
2021-02-07,20212.6053,123786.64,38852.9
2021-02-08,20315.8029,123809.255,46395.7
2021-02-09,20419.3299,123829.22,46508.6
2021-02-10,20523.1955,123849.188,44836
2021-02-11,20627.3054,123867.202,47990.7
2021-02-12,20731.5466,123887.034,47371.7
2021-02-13,20836.3967,123908.963,47168.7
2021-02-14,20941.5732,123929.638,48643.4
2021-02-15,21047.1467,123950.874,47936.3
2021-02-16,21153.0777,123967.781,49169.7
2021-02-17,21259.3664,123987.065,52079.2
2021-02-18,21366.098,124006.212,51582.2
2021-02-19,21473.4292,124027.597,55906.6
2021-02-20,21580.9418,124048.006,55923.7
2021-02-21,21688.7613,124067.718,57433.8
2021-02-22,21796.9068,124086.314,54111.8
2021-02-23,21905.4287,124104.073,48911.2
2021-02-24,22014.3925,124126.309,49697.5
2021-02-25,22123.9505,124148.129,46928.5
2021-02-26,22233.7595,124167.573,46345.6
2021-02-27,22344.0009,124189.537,46136.7
2021-02-28,22454.5073,124207.866,45164
2021-03-01,22565.4704,124226.057,49595.5
2021-03-02,22677.1033,124246.069,48424.2
2021-03-03,22789.1598,124267.343,50395.1
2021-03-04,22901.3836,124285.26,48428
2021-03-05,23014.5311,124306.119,48792.5
2021-03-06,23127.9507,124327.4,48855.6
2021-03-07,23241.6919,124347.844,50982.3
2021-03-08,23355.965,124369.551,52311
2021-03-09,23470.4831,124389.159,54879
2021-03-10,23585.4612,124410.03,55851.9
2021-03-11,23700.7757,124428.522,57799.5
2021-03-12,23816.6032,124449.538,57265.1
2021-03-13,23932.715,124469.575,61195.3
2021-03-14,24049.0523,124491.577,59113.7
2021-03-15,24165.7672,124512.32,55791.3
2021-03-16,24282.7044,124533.206,56889.7
2021-03-17,24400.1103,124552.271,58913.5
2021-03-18,24517.7673,124573.582,57656
2021-03-19,24635.8099,124594.335,58088
2021-03-20,24754.2465,124615.932,58093.4
2021-03-21,24873.4153,124637.811,57383.8
2021-03-22,24993.2115,124658.992,54158.3
2021-03-23,25113.6116,124681.579,54452.5
2021-03-24,25234.6005,124702.905,52325.4
2021-03-25,25356.0937,124724.515,51322.3
2021-03-26,25478.1779,124743.601,55036.1
2021-03-27,25600.745,124765.918,55862.9
2021-03-28,25723.7131,124788.237,55765.2
2021-03-29,25847.171,124809.436,57616.2
2021-03-30,25971.0264,124829.935,58771.3
2021-03-31,26095.3933,124851.982,58763.7
2021-04-01,26220.2079,124872.346,58718.3
2021-04-02,26345.4169,124892.01,58977.3
2021-04-03,26471.0319,124910.411,57059.9
2021-04-04,26597.1303,124930.922,58199.9
2021-04-05,26723.7458,124952.841,58993.4
2021-04-06,26850.8647,124973.076,57996.3
2021-04-07,26978.5856,124995.14,55948.7
2021-04-08,27106.6686,125013.974,58077.4
2021-04-09,27235.3152,125035.341,58118.7
2021-04-10,27364.2598,125057.413,59748.4
2021-04-11,27493.8231,125077.8,59978.7
2021-04-12,27623.9287,125098.049,59863.8
2021-04-13,27754.2788,125118.019,63540.9
2021-04-14,27885.0206,125137.007,62980.4
2021-04-15,28016.2729,125161.202,63216
2021-04-16,28148.0384,125175.692,61379.7
2021-04-17,28280.3095,125188.495,60041.9
2021-04-18,28412.9785,125205.942,56207.1
2021-04-19,28545.9684,125219.592,55646.1
2021-04-20,28679.2546,125237.605,56483.2
2021-04-21,28813.0321,125251.82,53820.2
2021-04-22,28947.1327,125271.948,51729.5
2021-04-23,29081.5525,125290.953,51143.6
2021-04-24,29216.3744,125311.367,50088.9
2021-04-25,29351.6379,125331.22,48963.6
2021-04-26,29487.35,125347.273,54020.5
2021-04-27,29623.5406,125367.271,55036.5
2021-04-28,29760.0778,125387.271,54841.4
2021-04-29,29896.6494,125404.456,53560.8
2021-04-30,30033.5579,125424.884,57720.3
2021-05-01,30170.9452,125444.468,57807.1
2021-05-02,30308.5663,125470.536,56603.8
2021-05-03,30446.7234,125495.481,57169.8
2021-05-04,30585.0577,125520.993,53741.5
2021-05-05,30723.6689,125543.125,57441.3
2021-05-06,30862.6958,125567.093,56405.4
2021-05-07,31002.3827,125591.346,57337.2
2021-05-08,31142.3966,125615.461,58840.1
2021-05-09,31282.6599,125641.696,58238.3
2021-05-10,31423.3776,125667.087,55848.9
2021-05-11,31564.5162,125691.354,56695.7
2021-05-12,31706.0871,125715.624,49384.2
2021-05-13,31847.1868,125738.345,49704.6
2021-05-14,31988.8152,125757.257,49839.8
2021-05-15,32130.8477,125774.619,46708.8
2021-05-16,32273.5279,125793.253,46426.4
2021-05-17,32415.0642,125810.337,43541.3
2021-05-18,32557.2274,125824.456,42897.3
2021-05-19,32699.7691,125842.107,36720.5
2021-05-20,32841.6927,125857.923,40717.2
2021-05-21,32984.2186,125873.459,37297.4
2021-05-22,33126.9719,125889.843,37448.3
2021-05-23,33270.1841,125906.653,34679.7
2021-05-24,33414.7424,125924.453,38750.6
2021-05-25,33559.6342,125941.831,38378.3
2021-05-26,33704.9868,125959.07,39249.2
2021-05-27,33850.5802,125975.603,38417.3
2021-05-28,33996.4643,125992.421,35662.5
2021-05-29,34142.6519,126008.816,34584.6
2021-05-30,34289.1188,126029.171,35652.8
2021-05-31,34435.9585,126049.104,37298.6
2021-06-01,34583.2046,126069.181,36687.6
2021-06-02,34731.0283,126092.654,37555.8
2021-06-03,34879.2126,126113.442,39187.3
2021-06-04,35027.8575,126131.97,36851.3
2021-06-05,35176.8904,126150.5,35520
2021-06-06,35326.3771,126171.72,35815.4
2021-06-07,35476.2128,126190.537,33578
2021-06-08,35626.3127,126211.62,33382.9
2021-06-09,35777.1699,126229.45,37332.2
2021-06-10,35928.5081,126246.15,36649.4
2021-06-11,36080.1208,126261.012,37314.6
2021-06-12,36231.884,126279.696,35467.5
2021-06-13,36383.9017,126298.383,39022.9
2021-06-14,36536.392,126317.496,40529.4
2021-06-15,36689.2413,126336.045,40156.1
2021-06-16,36842.854,126353.463,38336
2021-06-17,36996.8974,126371.874,38052
2021-06-18,37151.7651,126389.437,35749.4
2021-06-19,37307.6117,126404.027,35513.4
2021-06-20,37464.3075,126418.902,35595.8
2021-06-21,37621.4826,126433.778,31692
2021-06-22,37779.064,126446.671,32496.4
2021-06-23,37937.0936,126460.982,33674.3
2021-06-24,38095.6697,126475.862,34665.8
2021-06-25,38254.5939,126491.451,31594
2021-06-26,38413.8314,126504.065,32243.4
2021-06-27,38573.6185,126512.285,34678.5
2021-06-28,38733.697,126524.759,34475.9
2021-06-29,38894.0364,126537.517,35834.7
2021-06-30,39055.0186,126549.993,35026.9
2021-07-01,39216.5799,126563.603,33543.6
2021-07-02,39379.8078,126576.364,33813.4
2021-07-03,39543.6631,126594.372,34742.8
2021-07-04,39707.908,126610.681,35298.2
2021-07-05,39872.5782,126629.402,33687.8
2021-07-06,40037.8355,126649.543,34225.6
2021-07-07,40203.806,126666.992,33867.8
2021-07-08,40370.4752,126686.712,32866.3
2021-07-09,40537.5659,126705.299,33797.4
2021-07-10,40705.1043,126728.145,33510.6
2021-07-11,40873.1406,126745.885,34227.7
2021-07-12,41041.6258,126763.768,33113
2021-07-13,41210.5699,126783.073,32728.1
2021-07-14,41380.1941,126807.207,32820.7
2021-07-15,41550.3953,126825.38,31840.5
2021-07-16,41720.9873,126846.68,31394
2021-07-17,41891.6471,126866.988,31518.6
2021-07-18,42062.4186,126887.44,31785.4
2021-07-19,42233.616,126911.588,30837.2
2021-07-20,42405.4365,126928.919,29793.8
2021-07-21,42577.7305,126949.52,32131.4
2021-07-22,42750.3832,126970.977,32298.9
2021-07-23,42923.5326,126990.446,33603.3
2021-07-24,43097.3497,127012.333,33824.8
2021-07-25,43271.7594,127034.081,35391.1
2021-07-26,43446.4255,127055.405,37276.6
2021-07-27,43621.3235,127079.575,39452
2021-07-28,43797.8763,127101.9,40003.2
2021-07-29,43975.2998,127124.654,40001.4
2021-07-30,44153.2066,127148.265,42203.4
2021-07-31,44331.607,127170.74,41553.7
2021-08-01,44510.3284,127192.65,39878.3
2021-08-02,44689.6128,127212.996,39168.4
2021-08-03,44869.6001,127237.045,38130.3
2021-08-04,45050.211,127256.401,39736.9
2021-08-05,45231.0934,127279.174,40867.2
2021-08-06,45411.9881,127301.809,42795.4
2021-08-07,45593.3968,127325.585,44614.2
2021-08-08,45775.3136,127348.082,43792.8
2021-08-09,45957.6971,127369.728,46284.3
2021-08-10,46140.3947,127393.228,45593.8
2021-08-11,46323.691,127414.167,45564.3
2021-08-12,46507.4974,127435.678,44403.4
2021-08-13,46691.7283,127455.91,47809.1
2021-08-14,46876.6213,127479.279,47081.5
2021-08-15,47062.2251,127505.216,46991.3
2021-08-16,47248.2737,127528.163,45996.3
2021-08-17,47434.6573,127552.682,44691.6
2021-08-18,47455.68,127571.928,44723.8
2021-08-19,47476.1533,127593.886,46755.9
2021-08-20,47496.2245,127616.702,49324
2021-08-21,47516.3547,127640.947,48875.8
2021-08-22,47536.3153,127664.34,49254.5
2021-08-23,47556.1766,127692.443,49539.7
2021-08-24,47575.9456,127714.416,47714.7
2021-08-25,47596.1664,127737.247,48994.5
2021-08-26,47616.1818,127758.083,46831.6
2021-08-27,47636.3025,127778.921,49064.3
